ZO,RO,Vertical,Crop,Hybrid,Crop Grp,Source,FYPQ,FYPV,CMPQ,CMPV,CM Est 1,CM Est 2,CME,CMINVQ,CMINVV,CMPOGQ,CMPOGV,CM NRV,YTDPOGQ,YTDPOGV,YTDLMPOGQ,YTDLMPOGV,YTDLMPQ,YTDLMPV,STKQ,STKV,STK,YTDINVQ,YTDINVV,OPBALQ,PRPOGQ,PRPOGV,CMP,CMPOG,YTDPQ,YTDPV,YTDP,YTDPOG,YTDLMPOG,YTDLMP,CMRET,YTDRET,CMRETQ,CMRETV,YTDRETQ,YTDRETV,Divisions,H1PQ,Segment,Dashboard,Veg. Crop,H1PV,CMEV,LM Difference,Genetics,LYP,LYPQ,LYPV,LYPOG,LYPOGQ,LYPOGV,NMPQ,NMPV,NMP,Plan NRV,OpBR,OpBR180,COL
RANCHI,RANCHI,VEGETABLES,O BEANS,CHIKKY,VEGETABLES,#N/A,215,0.86,5,0.02,,,,0,0,0,0,400,50,0.2,50,0.2,200,0.8,0,0,0,50,0.2565,0,50,0.2,0.02,0,215,0.86,0.86,0.2,0.2,0.8,0,0,0,0,0,0,TRADE,170,TRADE,Main,ZOther Veg,0.68,,0,RANI,0.7,200,0.7,0.7175,205,0.7175,0,0,0,400,0,0,0
RANCHI,RANCHI,VEGETABLES,O BEANS,RANI,VEGETABLES,#N/A,"3,500.00",14,25,0.1,,,,0,0,0,0,400,1165,4.66,1165,4.66,3425,13.7,0,0,0,1165,5.201725,0,1165,4.66,0.1,0,3500,14,14,4.66,4.66,13.7,0,0,0,0,0,0,TRADE,2800,TRADE,Main,ZOther Veg,11.2,,0,RANI,26.6,7600,26.6,5.51075,1574.5,5.51075,0,0,0,400,0,0,0
RANCHI,RANCHI,VEGETABLES,O BEANS,RAVINA,VEGETABLES,#N/A,0,0,0,0,,,,0,0,0,0,900,24.4,0.2196,24.4,0.2196,0,0,0,0,0,21.4,0.26429,3,24.4,0.2196,0,0,0,0,0,0.2196,0.2196,0,0,0,0,0,0,0,TRADE,0,TRADE,Main,ZOther Veg,0,,0,RAVINA,0,0,0,0.243,27,0.243,0,0,0,,0,0,0
RANCHI,RANCHI,VEGETABLES,O BEANS,RIA,VEGETABLES,#N/A,85,0.385,20,0.09,,,,0,0,0,0,450,18.5,0.08325,18.5,0.08325,30,0.135878788,0,0,0,18.5,0.0966625,0,18.5,0.08325,0.09,0,80,0.362363636,0.362363636,0.08325,0.08325,0.135878788,0,0,0,0,0,0,TRADE,5,TRADE,Main,ZOther Veg,0.022636364,,0,RIA,0.1,25,0.1,0.152,40,0.152,5,0.02,0.02,450,0,0,0
RANCHI,RANCHI,VEGETABLES,O BEANS,SUPER RANI,VEGETABLES,#N/A,0,0,0,0,,,,20,0.1026,0,0,460,1421,6.5366,1421,6.5366,0,0,119,0.5474,0.5474,1540,7.9002,0,1401,6.4446,0,0,0,0,0,6.5366,6.5366,0,0,0,0,0,0,0,TRADE,0,TRADE,Main,ZOther Veg,0,,0,RANI,0,0,0,0,0,0,0,0,0,,0,0,0
RANCHI,RANCHI,VEGETABLES,P CABBAGE,CABBAGE SAMRAT,VEGETABLES,P CABBAGE,25,4.25,0,0,,,,0.4,0.0817,0.5,0.085,17000,27.7,4.709,27.2,4.624,24.2,4.114,2.2,0.374,0.374,29.9,6.107075,0,27.2,4.624,0,0.085,25,4.25,4.25,4.709,4.624,4.114,0,0,0,0,0,0,TRADE,20.1,TRADE,Main,P CABBAGE,3.417,,0,SAMRAT,12.4,80,12.4,4.1261,26.62,4.1261,0,0,0,17000,0,0,0
RANCHI,RANCHI,VEGETABLES,R SWEET PEPPER,SWARA-1000-C,VEGETABLES,#N/A,0,0,0,0,,,,20,0.171,0,0,715,100,0.715,100,0.715,0,0,55,0.39325,0.39325,155,1.32525,0,100,0.715,0,0,0,0,0,0.715,0.715,0,0,0,0,0,0,0,TRADE,0,TRADE,Main,ZOther Veg,0,,0,#N/A,0,0,0,0,0,0,#N/A,0,0,,0,0,0
RANCHI,RANCHI,VEGETABLES,S RADISH,CHETAKI LONG,VEGETABLES,#N/A,100,0.28,10,0.03,,,,30,0.09405,20,0.056,280,120,0.336,100,0.28,75,0.21,10,0.028,0.028,130,0.40755,0,100,0.28,0.03,0.056,100,0.28,0.28,0.336,0.28,0.21,0,0,0,0,0,0,TRADE,17.5,TRADE,Main,ZOther Veg,0.049,,0,CHETKILONG,1.25,500,1.25,0.225,90,0.225,0,0,0,280,0,0,0
RANCHI,RANCHI,VEGETABLES,S RADISH,HIMANI,VEGETABLES,#N/A,60,0.66,11,0.12,,,,2,0.0247,0,0,1100,50,0.55,50,0.55,29,0.319,2,0.022,0.022,52,0.6422,0,50,0.55,0.12,0,54,0.594,0.594,0.55,0.55,0.319,0,0,0,0,0,0,TRADE,1,TRADE,Main,ZOther Veg,0.011,,0,HIMANI,0,0,0,0,0,0,4,0.04,0.04,1100,0,0,0
RANCHI,RANCHI,VEGETABLES,S RADISH,PALAK PATTA,VEGETABLES,#N/A,200,0.56,36,0.1,,,,15,0.047025,15,0.042,280,230,0.644,215,0.602,102,0.2856,0,0,0,230,0.72105,0,215,0.602,0.1,0.042,190,0.532,0.532,0.644,0.602,0.2856,0,0,0,0,0,0,TRADE,50,TRADE,Main,ZOther Veg,0.14,,0,PALAKPATTA,1.15,460,1.15,0.76375,305.5,0.76375,10,0.03,0.03,280,0,0,0
RANCHI,RANCHI,VEGETABLES,T BEETROOT,BIOSEED MAX,VEGETABLES,#N/A,0,0,0,0,,,,0,0,0,0,4100,0,0,0,0,0,0,0.5,0.0205,0.0205,0.5,0.0228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRADE,0,TRADE,Main,ZOther Veg,0,,0,BEETROOT,0,0,0,0,0,0,0,0,0,,0,0,0
RANCHI,RANCHI,VEGETABLES,T BEETROOT,SWEET QUEEN,VEGETABLES,#N/A,25,0.25,6.5,0.07,,,,0,0,0,0,0,0,0,0,0,8,0.08,0,0,0,0,0,0,0,0,0.07,0,23,0.23,0.23,0,0,0.08,0,0,0,0,0,0,TRADE,0.75,TRADE,Main,ZOther Veg,0.0075,,0,BEETROOT,0,0,0,0,0,0,2,0.02,0.02,1000,0,0,0
RANCHI,RANCHI,VEGETABLES,V PALAK,PALAK,VEGETABLES,#N/A,0,0,0,0,,,,0,0,0,0,152,40,0.0608,40,0.0608,0,0,0,0,0,40,0.0608,0,40,0.0608,0,0,0,0,0,0.0608,0.0608,0,0,0,0,0,0,0,TRADE,0,TRADE,Main,ZOther Veg,0,,0,PALAK,1.69,1250,1.69,0.8505,630,0.8505,0,0,0,,0,0,0
ZIHO,AGTECH,COTTON,COTTON,BINDAAS,COTTON,,0,0,0,0,,,,0,0,0,0,520.11,0.03987,20.7367857,0.03987,20.7367857,0,0,0,0,0,0.03987,20.73695,0,0.03987,20.7367857,0,0,0,0,0,0.03987,0.03987,0,0,-0.033,0,0,-0.033,-17.406,B2B,0,INSTITUTIONAL,Main,,0,,0,BINDAAS,0.01,0.01,4.25,0,0,0,0,0,0,,355.52,355.17,100
ZIHO,AGTECH,COTTON,COTTON,GAPL DCS-1102,COTTON,,0,0,0,0,,,,0,0,0,0,665,0.06,39.9,0.06,39.9,0,0,0,0,0,0.06,39.9,0,0.06,39.9,0,0,0,0,0,0.06,0.06,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,,0,,0,GHH029,0,0,0,0,0,0,0,0,0,,0,0,0
ZIHO,AGTECH,COTTON,COTTON,GHH029,COTTON,,0,0,0,0,,,,0,0,0,0,791.68,0.06895,54.586336,0.06895,54.586336,0,0,0,0,0,0.06895,54.586,0,0.06895,54.586336,0,0,0,0,0,0.06895,0.06895,0,0,-0.011,0,0,-0.011,-8.606,B2B,0,INSTITUTIONAL,Main,,0,,0,GHH029,0.025,0.025,16.93,0,0,0,0,0,0,,0,0,0
ZIHO,AGTECH,FIELD CROPS,CORN,9792,CORN,,0,0,0,0,,,,0,0,0,0,330,0.7128,2.35224,0.7128,2.35224,0,0,0,0,0,0.7128,2.35224,0,0.7128,2.35224,0,0,0,0,0,0.7128,0.7128,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,,0,,0,9792,0,0,0,0,0,0,0,0,0,,0,0,0
ZIHO,AGTECH,FIELD CROPS,CORN,ECO CORN,CORN,,0,0,0,0,,,,30,16.5,30,16.49,64.44,175,112.77,145,96.28,0,0,0,0,0,175,112.775,0,145,93.438,0,30,0,0,0,175,145,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,,0,,0,ECO CORN,0,0,0,0,0,0,0,0,0,,0,0,0
ZIHO,AGTECH,FIELD CROPS,CORN,NAKSHATRA,CORN,,0,0,0,0,,,,0,0,0,0,165,15,24.75,15,24.75,0,0,0,0,0,15,24.75,0,15,24.75,0,0,0,0,0,15,15,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,,0,,0,9766,0,0,0,0,0,0,0,0,0,,0,0,0
ZIHO,AGTECH,FIELD CROPS,CORN,SHAHENSHAH,CORN,,0,0,0,0,,,,0,0,0,0,310,0.2268,0.70308,0.2268,0.70308,0,0,0,0,0,0.2268,0.70308,0,0.2268,0.70308,0,0,0,0,0,0.2268,0.2268,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,,0,,0,9788,0,0,0,0,0,0,0,0,0,,0,0,0
ZIHO,AGTECH,FIELD CROPS,CORN,TX-369,CORN,,0,0,0,0,,,,0,0,0,0,290,0.704,2.0416,0.704,2.0416,0,0,0,0,0,0.704,2.0416,0,0.704,2.0416,0,0,0,0,0,0.704,0.704,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,,0,,0,TX-369,0,0,0,0,0,0,0,0,0,,0,0,0
ZIHO,AGTECH,FIELD CROPS,MUSTARD - HYBRID,B-208,MUSTARD - HYBRID,,0,0,0,0,,,,0,0,0,0,730,1.6,11.68,1.6,11.68,0,0,0.38,2.774,0.38,1.98,14.454,0,1.6,11.68,0,0,0,0,0,1.6,1.6,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,,0,,0,208,0,0,0,0,0,0,0,0,0,,0,0,0
ZIHO,AGTECH,FIELD CROPS,MUSTARD - HYBRID,M001,MUSTARD - HYBRID,,0,0,0,0,,,,0,0,0,0,515,0.5,2.575,0.5,2.575,0,0,0,0,0,0.5,2.575,0,0.5,2.575,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,,0,,0,#N/A,0,0,0,0,0,0,#N/A,0,#N/A,,0,0,0
ZIHO,AGTECH,FIELD CROPS,MUSTARD - HYBRID,M002,MUSTARD - HYBRID,,0,0,0,0,,,,0,0,0,0,205,1,2.05,1,2.05,0,0,0,0,0,1,2.05,0,1,2.05,0,0,0,0,0,1,1,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,,0,,0,#N/A,0,0,0,0,0,0,#N/A,0,#N/A,,0,0,0
ZIHO,AGTECH,FIELD CROPS,MUSTARD - VARIETY,SONALIKA,MUSTARD - VARIETY,,0,0,0,0,,,,0,0,0,0,310,0.75,2.325,0.75,2.325,0,0,0.06,0.186,0.06,0.81,2.511,0,0.75,2.325,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,,0,,0,SONALIKA,5,5,11.25,0,0,0,0,0,0,,0,0,0
ZIHO,AGTECH,PADDY,HYBRID PADDY,BASANTI,HYBRID PADDY,,0,0,0,0,,,,0,0,0,0,530,6.18,32.754,6.18,32.754,0,0,0,0,0,6.18,32.754,0,6.18,32.754,0,0,0,0,0,6.18,6.18,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,,0,,0,BASANTI,12,12,37.6,85.65,85.65,270.70539,0,0,0,,0,0,0
ZIHO,AGTECH,PADDY,HYBRID PADDY,DHANNO,HYBRID PADDY,,0,0,0,0,,,,0,0,0,0,375,14.97,56.1375,14.97,56.1375,0,0,0,0,0,14.97,56.1375,0,14.97,56.1375,0,0,0,0,0,14.97,14.97,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,,0,,0,BASANTI,0,0,0,0,0,0,0,0,0,,0,0,0
ZIHO,AGTECH,PADDY,HYBRID PADDY,SAMRAT,HYBRID PADDY,,0,0,0,0,,,,0,0,0,0,185,75,138.75,75,138.75,0,0,0,0,0,75,138.75,0,75,138.75,0,0,0,0,0,75,75,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,,0,,0,SAMRAT,0,0,0,0,0,0,0,0,0,,0,0,0
ZIHO,AGTECH,PADDY,VARIETAL PADDY,1692,VARIETAL PADDY,,0,0,0,0,,,,0,0,0,0,118.76,20.01,23.763876,20.01,23.763876,0,0,0,0,0,20.01,23.763,0,20.01,23.763876,0,0,0,0,0,20.01,20.01,0,0,-8.97,0,0,-8.97,-9.434,B2B,0,INSTITUTIONAL,Main,,0,,0,1692,0,0,0,0,0,0,0,0,0,,0,0,0
ZIHO,AGTECH,PADDY,VARIETAL PADDY,501,VARIETAL PADDY,,0,0,0,0,,,,0,0,0,0,85,3,2.55,3,2.55,0,0,0,0,0,3,2.55,0,3,2.55,0,0,0,0,0,3,3,0,0,-1.98,0,0,-1.98,-1.683,B2B,0,INSTITUTIONAL,Main,,0,,0,501,0,0,0,11.22,11.22,7.7418,0,0,0,,0,0,0
ZIHO,AGTECH,PADDY,VARIETAL PADDY,ANMOL,VARIETAL PADDY,,0,0,0,0,,,,0,0,0,0,70,5.52,3.864,5.52,3.864,0,0,0,0,0,5.52,3.864,0,5.52,3.864,0,0,0,0,0,5.52,5.52,0,0,-1.8,0,0,-1.8,-1.26,B2B,0,INSTITUTIONAL,Main,,0,,0,ANMOL,0,0,0,0,0,0,0,0,0,,0,0,0
ZIHO,AGTECH,PADDY,VARIETAL PADDY,MANDAKINI,VARIETAL PADDY,,0,0,0,0,,,,0,0,0,0,108,1.024,1.10592,1.024,1.10592,0,0,0,0,0,1.024,1.10592,0,1.024,1.10592,0,0,0,0,0,1.024,1.024,0,0,-1.024,0,0,-1.024,-1.106,B2B,0,INSTITUTIONAL,Main,,0,,0,MANDAKINI,0,0,0,0,0,0,0,0,0,,0,0,0
ZIHO,AGTECH,PADDY,VARIETAL PADDY,MEHAK,VARIETAL PADDY,,0,0,0,0,,,,0,0,0,0,119.24,10.656,12.7062144,10.656,12.7062144,0,0,0,0,0,10.656,12.70656,0,10.656,12.7062144,0,0,0,0,0,10.656,10.656,0,0,-0.672,0,0,-0.672,-0.726,B2B,0,INSTITUTIONAL,Main,,0,,0,MEHAK,0,0,0,0,0,0,0,0,0,,0,0,0
ZIHO,AGTECH,PADDY,VARIETAL PADDY,PB-1509,VARIETAL PADDY,,0,0,0,0,,,,0,0,0,0,105,3,3.15,3,3.15,0,0,0,0,0,3,3.15,0,3,3.15,0,0,0,0,0,3,3,0,0,-7.02,0,0,-7.02,-7.371,B2B,0,INSTITUTIONAL,Main,,0,,0,MEHAK,4,4,2.44,2.31,2.31,2.4255,0,0,0,,0,0,0
ZIHO,AGTECH,PADDY,VARIETAL PADDY,SAHIBHOG,VARIETAL PADDY,,0,0,0,0,,,,0,0,0,0,112.25,16,17.96,16,17.96,0,0,0,0,0,16,17.96032,0,16,17.96,0,0,0,0,0,16,16,0,0,-2.08,0,0,-2.08,-2.704,B2B,0,INSTITUTIONAL,Main,,0,,0,MEHAK,3,3,2.82,0,0,0,0,0,0,,0,0,0
ZIHO,AGTECH,PADDY,WHEAT,W023,WHEAT,,0,0,0,0,,,,0,0,0,0,53.83,664.3,307.50447,664.3,307.50447,0,0,0,0,0,664.3,357.578,0,664.3,357.59269,0,0,0,0,0,664.3,664.3,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,,0,,0,,0,0,0,0,0,0,0,0,0,,0,0,0
ZIHO,AGTECH,PADDY,WHEAT,W025,WHEAT,,0,0,0,0,,,,0,0,0,0,47.76,387.78,178.3788,387.78,178.3788,0,0,0,0,0,387.78,185.2052,0,387.78,185.203728,0,0,0,0,0,387.78,387.78,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,,0,,0,#N/A,0,0,0,0,0,0,#N/A,0,#N/A,,0,0,0
ZIHO,AGTECH,PADDY,WHEAT,W035,WHEAT,,0,0,0,0,,,,0,0,0,0,60.76,125.42,59.5745,125.42,59.5745,0,0,0,0,0,125.42,76.1995,0,125.42,76.205192,0,0,0,0,0,125.42,125.42,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,,0,,0,,0,0,0,0,0,0,0,0,0,,0,0,0
ZIHO,AGTECH,VEGETABLES,C HOTPEPPER,4001,VEGETABLES,C HOTPEPPER,0,0,0,0,,,,0,0,0,0,29000,50,14.5,50,14.5,0,0,0,0,0,50,14.5,0,50,14.5,0,0,0,0,0,14.5,14.5,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,C HOTPEPPER,0,,0,INDICA,0,0,0,0,0,0,0,0,0,,0,0,0
ZIHO,AGTECH,VEGETABLES,C HOTPEPPER,BIOSEED1016,VEGETABLES,C HOTPEPPER,0,0,0,0,,,,0,0,0,0,25000,1.37,0.3425,1.37,0.3425,0,0,0,0,0,1.37,0.3425,0,1.37,0.3425,0,0,0,0,0,0.3425,0.3425,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,C HOTPEPPER,0,,0,1016,0,0,0,0,0,0,0,0,0,,0,0,0
ZIHO,AGTECH,VEGETABLES,D BOTTLE GOURD,DHS2200,VEGETABLES,#N/A,0,0,0,0,,,,0,0,0,0,1500,78,1.17,78,1.17,0,0,0,0,0,78,1.17,0,78,1.17,0,0,0,0,0,1.17,1.17,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,ZOther Veg,0,,0,BIOSEED144,0,0,0,0,0,0,0,0,0,,0,0,0
ZIHO,AGTECH,VEGETABLES,D BOTTLE GOURD,DHS2210,VEGETABLES,#N/A,0,0,0,0,,,,0,0,0,0,1500,7.9,0.1185,7.9,0.1185,0,0,0,0,0,7.9,0.1185,0,7.9,0.1185,0,0,0,0,0,0.1185,0.1185,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,ZOther Veg,0,,0,MALLIKA,0,0,0,0,0,0,0,0,0,,0,0,0
ZIHO,AGTECH,VEGETABLES,G SPONGE GOURD,DHS2401,VEGETABLES,#N/A,0,0,0,0,,,,0,0,0,0,1600,197,3.152,197,3.152,0,0,0,0,0,197,3.152,0,197,3.152,0,0,0,0,0,3.152,3.152,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,ZOther Veg,0,,0,MAYA,0,0,0,0,0,0,0,0,0,,0,0,0
ZIHO,AGTECH,VEGETABLES,J CORIANDER,SURUCHI,VEGETABLES,#N/A,0,0,0,0,,,,0,0,0,0,219.82,5500,12.0901,5500,12.0901,0,0,0,0,0,5500,12.09,0,5500,12.0901,0,0,0,0,0,12.0901,12.0901,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,ZOther Veg,0,,0,RUCHI,0,0,0,0,0,0,0,0,0,,0,0,0
ZIHO,AGTECH,VEGETABLES,P CABBAGE,GREEN BALL,VEGETABLES,P CABBAGE,0,0,0,0,,,,0,0,0,0,15000,7.8,1.17,7.8,1.17,0,0,0,0,0,7.8,1.17,0,7.8,1.17,0,0,0,0,0,1.17,1.17,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,P CABBAGE,0,,0,GREEN BALL,0,0,0,0,0,0,0,0,0,,0,0,0
ZIHO,AGTECH,VEGETABLES,R SWEET PEPPER,TARA,VEGETABLES,#N/A,0,0,0,0,,,,0,0,0,0,53000,1.5,0.795,1.5,0.795,0,0,0,0,0,1.5,0.795,0,1.5,0.795,0,0,0,0,0,0.795,0.795,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,ZOther Veg,0,,0,TARA,0,0,0,0,0,0,0,0,0,,0,0,0
ZIHO,B2B,COTTON,COTTON,6001,COTTON,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,,0,,0,6001,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIHO,B2B,COTTON,COTTON,6004,COTTON,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,,0,,0,6004,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIHO,B2B,COTTON,COTTON,6720,COTTON,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,,0,,0,6720,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIHO,B2B,COTTON,COTTON,888,COTTON,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,,0,,0,888,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIHO,B2B,COTTON,COTTON,BINDAAS,COTTON,,0.03,13.5,0,0,,,,0,0,0,0,0,0,0,0,0,0.03,13.5,0,0,0,0,0,0,0,0,0,0,0.03,13.5,0.03,0,0,0.03,0,0,0,0,0,0,B2B,0.03,INSTITUTIONAL,Main,,13.5,,0,BINDAAS,0,0,0,0,0,0,0,0,0,450,0,0,0
ZIHO,B2B,COTTON,COTTON,GHH029,COTTON,,0.2,138.9,0,0,,,,0,0,0,0,0,0,0,0,0,0.2,138.9,0,0,0,0,0,0,0,0,0,0,0.2,138.9,0.2,0,0,0.2,0,0,0,0,0,0,B2B,0.2,INSTITUTIONAL,Main,,138.9,,0,GHH029,0,0,0,0,0,0,0,0,0,694.5,0,0,0
ZIHO,B2B,COTTON,COTTON,PULI,COTTON,,0.01,7.87,0,0,,,,0,0,0,0,0,0,0,0,0,0.01,7.87,0,0,0,0,0,0,0,0,0,0,0.01,7.87,0.01,0,0,0.01,0,0,0,0,0,0,B2B,0.01,INSTITUTIONAL,Main,,7.87,,0,PULI,0,0,0,0,0,0,0,0,0,787,0,0,0
ZIHO,B2B,COTTON,COTTON,YUVA,COTTON,,0.03,22.41,0,0,,,,0,0,0,0,0,0,0,0,0,0.03,22.41,0,0,0,0,0,0,0,0,0,0,0.03,22.41,0.03,0,0,0.03,0,0,0,0,0,0,B2B,0.03,INSTITUTIONAL,Main,,22.41,,0,YUVA,0,0,0,0,0,0,0,0,0,747,0,0,0
ZIHO,B2B,FIELD CROPS,CORN,9766,CORN,,2,5,0,0,,,,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,2,0,0,0,0,0,0,B2B,2,INSTITUTIONAL,Main,,5,,0,9766,0,0,0,0,0,0,0,0,0,250,0,0,0
ZIHO,B2B,FIELD CROPS,CORN,9788,CORN,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,,0,,0,9788,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIHO,B2B,FIELD CROPS,CORN,BIO 151,CORN,,10,12.5,0,0,,,,0,0,0,0,0,0,0,0,0,10,12.5,0,0,0,0,0,0,0,0,0,0,10,12.5,10,0,0,10,0,0,0,0,0,0,B2B,10,INSTITUTIONAL,Main,,12.5,,0,COMMANDO,0,0,0,0,0,0,0,0,0,125,0,0,0
ZIHO,B2B,FIELD CROPS,CORN,SX-RAJKUMAR,CORN,,10,21.5,0,0,,,,0,0,0,0,0,0,0,0,0,10,21.5,0,0,0,0,0,0,0,0,0,0,10,21.5,10,0,0,10,0,0,0,0,0,0,B2B,10,INSTITUTIONAL,Main,,21.5,,0,9544,0,0,0,0,0,0,0,0,0,215,0,0,0
ZIHO,B2B,FIELD CROPS,MUSTARD - HYBRID,B-208,MUSTARD - HYBRID,,10,35,0,0,,,,0,0,0,0,0,0,0,0,0,10,35,0,0,0,0,0,0,0,0,0,0,10,35,10,0,0,10,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,,0,,0,208,0,0,0,0,0,0,0,0,0,350,0,0,0
ZIHO,B2B,PADDY,HYBRID PADDY,688,HYBRID PADDY,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,,0,,0,688,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIHO,B2B,PADDY,HYBRID PADDY,799,HYBRID PADDY,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,,0,,0,799,0,0,0,0,0,0,0,0,0,210,0,0,0
ZIHO,B2B,PADDY,HYBRID PADDY,BASANTI,HYBRID PADDY,,10,46,0,0,,,,0,0,0,0,0,0,0,0,0,10,46,0,0,0,0,0,0,0,0,0,0,10,46,10,0,0,10,0,0,0,0,0,0,B2B,10,INSTITUTIONAL,Main,,46,,0,BASANTI,0,0,0,0,0,0,0,0,0,460,0,0,0
ZIHO,B2B,PADDY,HYBRID PADDY,DHANNO,HYBRID PADDY,,20,65,0,0,,,,0,0,0,0,0,0,0,0,0,20,65,0,0,0,0,0,0,0,0,0,0,20,65,20,0,0,20,0,0,0,0,0,0,B2B,20,INSTITUTIONAL,Main,,65,,0,BASANTI,0,0,0,0,0,0,0,0,0,325,0,0,0
ZIHO,B2B,PADDY,HYBRID PADDY,HY PADDY SAMRAT,HYBRID PADDY,,5,10.5,0,0,,,,0,0,0,0,0,0,0,0,0,5,10.5,0,0,0,0,0,0,0,0,0,0,5,10.5,5,0,0,5,0,0,0,0,0,0,B2B,5,INSTITUTIONAL,Main,,10.5,,0,795,0,0,0,0,0,0,0,0,0,210,0,0,0
ZIHO,B2B,PADDY,VARIETAL PADDY,1692,VARIETAL PADDY,,80,92,0,0,,,,0,0,0,0,0,0,0,0,0,80,92,0,0,0,0,0,0,0,0,0,0,80,92,80,0,0,80,0,0,0,0,0,0,B2B,80,INSTITUTIONAL,Main,,92,,0,1692,0,0,0,0,0,0,0,0,0,115,0,0,0
ZIHO,B2B,PADDY,VARIETAL PADDY,1718,VARIETAL PADDY,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B2B,0,INSTITUTIONAL,Main,,0,,0,1718,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIHO,B2B,PADDY,VARIETAL PADDY,301,VARIETAL PADDY,,5,3.75,0,0,,,,0,0,0,0,0,0,0,0,0,5,3.75,0,0,0,0,0,0,0,0,0,0,5,3.75,5,0,0,5,0,0,0,0,0,0,B2B,5,INSTITUTIONAL,Main,,3.75,,0,301,0,0,0,0,0,0,0,0,0,75,0,0,0
ZIHO,B2B,PADDY,VARIETAL PADDY,501,VARIETAL PADDY,,5,3.75,0,0,,,,0,0,0,0,0,0,0,0,0,5,3.75,0,0,0,0,0,0,0,0,0,0,5,3.75,5,0,0,5,0,0,0,0,0,0,B2B,5,INSTITUTIONAL,Main,,3.75,,0,501,0,0,0,0,0,0,0,0,0,75,0,0,0
